IncomeLevel,TotalRooms,TotalBedrooms,NeighborhoodPop,AvgOccupancy,Latitude,Longitude,RoomsPerHousehold,BedroomsRatio,PropertyAge_bins
1.0885100858422352,0.09316589760740494,-0.1197521308822785,5.867955221439315,-0.04343276257384395,0.8940625095274515,-1.2013691156586024,0.012393526362193326,-0.4790338817901382,1.0
-0.9139422683063767,-0.9064535350978212,-0.11256059027856478,-0.5678312089830817,-0.08452951033196623,-0.7031029744288271,0.6687896561540931,-0.16596682499175414,1.9029415863265886,0.0
-0.9187992204048422,-0.13095184100044457,-0.0058553092334296284,-0.09992413845229127,-0.09471112599852159,2.2950848638750636,-2.2607941645844076,0.17421016662407854,-0.051124197907108274,0.0
-0.13575636321016166,0.796965072367092,0.3585102463319114,-0.7859279999274473,-0.032739436488160314,1.3423896629186878,-1.3953483499689618,0.9724662211347781,-0.8037447905885259,0.0
-0.27075522578375427,-0.2067313884964877,-0.2892267758403594,0.5271456152879305,-0.07570302780440434,1.3844203335491143,-0.87309656528722,0.06424940726501847,-0.37705634312039293,0.0
-1.5855845752247466,-1.1460076994376676,-0.17331331056256227,-0.5225343514353832,0.2656592651845886,2.4351870993098235,-2.2259773789389548,-1.3667390483508284,3.265553996049501,0.0
-0.22778835353360638,-0.2147846533938133,-0.22521968309485493,0.39185588163918816,-0.04925509333698397,1.001474223360767,-1.3008456460741655,-0.09922436008178166,-0.1800396111480899,2.0
-0.853822382733781,-0.8279919220553968,-0.16095366026107397,-0.2710680024877939,-0.08561687548843101,-0.7264533470012859,0.9622454208800227,-0.2718032371811039,1.4820534092663782,0.0
-1.1329579590593264,-0.527185269919025,-0.11470698122385199,0.12845538361301065,0.0991503680914581,-0.7918343902041748,0.6538681765917573,-0.8508519541423434,0.6280565635783005,2.0
-0.26144051744178,0.15728227573112263,-0.07897034909460017,-0.8585567696515995,-0.08709722346057482,0.4550755051652008,-1.1566046769715947,0.588299378925784,-0.5724000285066213,2.0
-0.2166702834850875,-0.39456655412024744,-0.1057636922966318,0.4150053437724661,-0.06617180535949924,-0.7498037195737481,0.7185279213618747,-0.21795237899530867,0.4360640265709847,0.0
1.14280401475881,0.6151291142909155,-0.1647518522945296,-0.6818384430806941,-0.02258499854887812,0.9407632546723725,-1.2162905952209382,0.41657782653555403,-1.1121682648129716,0.0
0.5822813057041603,0.2974752480942532,-0.30406774532461933,-0.5496342822243324,-0.0375352337338051,0.7959909447231183,-1.241159727824829,-0.049390722715011666,-1.0191150410187753,2.0
-0.9635625739913066,-0.44499873254898603,-0.1484206654023515,-0.7012049637694654,-0.056879299494306104,-1.333563033885253,1.2706226651682813,0.7731281681043997,0.5488167314387264,1.0
-1.4447746809478643,-0.42559325410220505,0.029137548438105402,0.2123457317096523,0.12868468765599006,-0.8105146882621426,0.6787373091956481,-0.8450087850798512,0.6122344585049669,0.0
0.608326034106865,0.04390198021424397,-0.06958703457914339,0.931302009661609,-0.07405476911303596,0.8707121369549926,-1.1814738095754855,-0.030760592005405915,-0.3454186032446022,0.0
-1.2124426066655904,-0.6760218855804183,0.053517177126479076,1.1503311027972,0.11949036928189334,-0.7871643156896837,0.6538681765917573,-0.8671305100400226,1.3317563361804003,0.0
0.3160575235281986,0.20362110390472343,-0.04578514617742129,3.728190864966167,-0.022212499507472443,-1.198130872964981,1.2407797060436165,0.13552719807941746,-0.5702280836340166,1.0
-0.20136935771711453,-0.3849698659790562,-0.12264282475075386,1.8587183919238233,0.06411406076097663,-0.7357934960302714,0.803082972215109,-0.8380300878956333,0.26937959703514675,0.0
-1.2336998572511513,0.11346916953758254,-0.05552391965630607,-0.9844009446062018,0.11410051744774445,0.2075615558971221,0.017218381932116545,-0.4299281982121757,-0.49291351078658596,0.0
-0.2533712893241879,-0.49252976454367653,0.25941525492525586,-0.03625617043805496,-0.010903067410403486,-0.8245249118056192,0.8577950639436716,-0.25374878746748025,1.2337351838164758,0.0
-0.3516140715718079,0.40960649130858684,0.5772427841629353,-1.1296672098581202,-0.03985581996038684,0.9874639998172936,-1.4003221764897358,0.14711575598086346,-0.03331920794694389,2.0
-0.7271641526431849,-0.15437544245881946,-0.15419541265374967,-0.2526820858504464,0.007907807941502525,0.9827939253027992,-0.6343528922898601,-0.16353110292374082,-0.14185240872290864,0.0
1.027562104808655,0.35383368209073,-0.27735704005495976,1.4159736530167788,0.0682224811297469,-0.9552869982113968,0.9721930739215776,-0.22973937324927252,-0.9971747211344792,1.0
-0.9243261573267065,-0.44856535899460387,-0.14988914593851727,0.4072936877427578,0.13978430029796488,-0.7918343902041748,0.6737634826748742,-0.9349392282895733,0.6596649289712713,0.0
-0.39418766641731545,0.01051010519065616,-0.09414482502786879,-0.86864731647088,-0.0956391432389871,1.4824918983534476,-1.3008456460741655,0.4378966490502861,-0.31578064420425406,0.0
-0.48963760505818793,-0.5192041637651558,0.03636887952952074,0.19412286703284656,0.0021372384666676195,-0.6750825273418738,0.5046533809684055,-0.33382743901150613,0.8821041236006769,0.0
0.08120106150580102,-0.11585819258762485,-0.062195334370171725,1.8706734158918608,-0.037828102918208886,-0.8805658059795225,0.8677427169852335,-0.28251429714115595,-0.1617368827878319,0.0
-0.715916339141348,-0.503720951877675,0.2828773343173232,-0.3257938586908892,-0.02990928089939852,-0.7031029744288271,0.7284755744034367,-0.40565326610027247,1.2808952865180776,0.0
-0.5659447947735411,-0.5502936695724626,-0.15444845103551444,-0.3441834432671544,-0.052252015189276156,-0.18005462880571643,-0.529902535353509,0.018571724843448063,0.5696388205100598,2.0
-0.41701323453414074,-0.7319224975742373,-0.11209840931958764,0.20282425132276818,-0.12531926671412874,-0.7077730489433182,0.7334494009242106,0.007993260800924051,1.2668124636997364,0.0
-0.3602991213111784,-0.4000263077308769,-0.13707919104400848,0.6328563281423274,0.11829215210714752,-0.8105146882621426,0.7682661865696634,-0.9329845684899156,0.3921428161336562,0.0
-0.5221298376832496,-0.5405704936448974,-0.1072983613443732,-0.23785821418130978,0.002709380848154002,-0.6844226763708593,0.6240252174670855,-0.603291123184033,0.7858605410470191,2.0
-0.22157258969187724,-0.2746277600866125,-0.18018923493999986,0.08194592050565289,-0.08489255118900531,1.0248245959332292,-1.3257147786780634,0.36742278946061663,-0.0031169506347503485,2.0
1.8475336164189908,1.142360390340395,0.08575220431710237,-0.4107961552488185,-0.06850984540079255,0.5484769954550396,-0.12204876064968032,0.9414891144366833,-1.3321005017741592,0.0
-0.3568782698398524,-0.5683389236255262,-0.03086398924897417,-0.7253992137837445,0.15830563273231238,-0.8105146882621426,0.68868496223721,-0.9223075671281127,0.6352594326169981,2.0
-0.4974215039227203,-0.2955020898919194,0.037756361558656734,-0.4438646001948591,0.12210200914002933,0.7773106466651505,-1.141683197409259,-0.8063511982803224,0.5216606735332524,0.0
-0.5904605640816195,-0.45006174042894337,-0.10292601229011263,0.48970493590652664,-0.08765360289659259,-0.614371558653476,0.2559620549294836,-0.42287040672375287,0.40549101443832186,0.0
0.9929650276235925,0.3109719929408785,-0.06865079207789099,-0.2141869031652135,-0.06944391426596734,-0.931936625638938,0.8876380230683434,0.36088935112540443,-0.702134477457222,0.0
0.4866760770039063,-0.11800215988806759,-0.0892465857627419,-0.20816734016800303,-0.050001439831830446,0.9641136272448314,-1.4003221764897358,-0.23232228274024233,-0.1068941460903153,2.0
-0.28251798327476885,-0.5601725315516193,-0.054721018201058146,3.1625195158077823,-0.07755268012656077,-0.6657423783128915,0.49470572792685064,-0.18491871358382378,0.919902151849064,0.0
-0.32529991673846376,-0.4040851751395972,-0.1343622430507685,0.01645530934077839,-0.015905957392476845,0.9827939253027992,-1.4301651356144074,0.047700194581188106,0.40307577971847885,2.0
-0.7097614387372736,-0.2889873778978947,-0.4237175046330955,-0.39498387686228553,0.059041006592490626,-0.7217832724867949,1.176119961273492,-0.7159801697796078,-0.38517680521478803,0.0
0.8984708079947387,0.26855135487607384,-0.22880275879562803,-0.8597228687916819,-0.048734234742422854,0.7492901995781972,-1.131735544367704,0.3298519039829305,-0.8442799902999844,0.0
1.0917621626992193,0.1885548244821793,-0.24954319749423087,-0.50127542676894,-0.048664859135161956,-0.6937628253998415,0.5792607787800779,0.45278249525902003,-0.7863314264135406,2.0
0.6208719583435378,0.30314703890735734,0.02909906734261459,-0.5750443974172004,-0.006955460623457103,-0.7965044647186659,0.7881614926527731,0.25149310922601675,-0.5013302895892905,2.0
4.058721689364588,1.5451007989949412,0.05244780680184546,0.23138125970948456,0.7880585215026054,1.020154521418738,-1.2361859013040482,-1.0690495839919705,-1.5916836116875803,0.0
0.9362269848133207,0.3743274168690915,-0.2828237973849413,1.0634720575645509,0.0012571114272327192,1.3937604825781,-0.8780703918080011,0.41404478073212575,-1.0090793287729833,0.0
0.7371347019239409,-0.17577295431878304,-0.16031019286835177,-0.3373846975436749,-0.10105219301382388,1.001474223360767,-1.4152436560520716,0.706206823480019,-0.09466141569102579,2.0
0.007618190894043834,0.3141424872215536,-0.1957351772588371,0.7007474309980168,0.014083119375248598,-0.5303102173926194,1.1910414408358279,0.0029214726017424537,-0.7341704835683356,1.0
-1.0585137285107145,0.17471548820656507,-0.027728349144923305,-0.5925734643182339,-0.004749066999492483,0.5157864738535952,-0.08723197500422757,0.08490715473455254,-0.5416382717264687,2.0
-0.6064467511974223,-0.6453157982331671,0.019927544970149907,3.0058390818968124,0.003369682089630226,-0.6844226763708593,0.5643392992177491,-0.6510755389336251,1.5793754834915907,0.0
1.8495675805386718,0.9995239294935628,-0.1717809167935889,0.5368783001594232,0.049618007071270405,0.7352799760347205,-1.106866411763806,0.2070219762848621,-1.4238736748870187,0.0
-0.43211632903242864,-0.08266143864622963,-0.2196768301431945,-0.40286121965244015,-0.034283610784455194,-0.815184762776637,0.7334494009242106,0.02220774091247055,-0.42275179191733425,2.0
-0.9665545414882,-0.3008659171405738,-0.11971968016690082,-0.08983431459583441,0.08219188189011173,-0.18005462880571643,0.3405171057827179,-0.8263370362957326,0.2390152576393171,0.0
0.32999217013613624,1.2995199282907341,1.4047001286823795,1.181424682293994,-0.12873687354431723,-0.9085862530664758,1.5988952155396634,2.27766602752059,-0.27325295157512547,0.0
-0.8330091877169046,-0.5935175574330424,-0.15274964483562423,1.0721435355430162,0.08701184282018176,-0.7404635705447625,0.9721930739215776,-0.8171168958088524,0.7505073945117614,0.0
-0.6064775911623748,-0.47081317613269813,-0.3939755952325942,-0.5652797260361935,0.037860452654012194,0.9921340743317848,-1.3008456460741655,-0.5703719779365202,-0.0057253274026216544,2.0
